Date ,Site,Depth,sample_depth,epi,rho_deph,delta_rho,rho,rho_a,rho_b,rho_c,Time,Chl-a,pH,Temp,St.C,Conductivity,DO,Saturation,Secchi,Light,change_in_PAR,Light at surface,elevation,visit,watershed,sample_num,SA_m2,max_depth,fish,Elevation,NDVI
6/23/16,Albion,5,NA,NA,NA,NA,999.7783964,298.3414,39457092.57,29.30814769,10:24,NA,7.14,9.4,10,15,9.74,85.2,5,25,0.096525097,NA,3345,one,GLV,1,129743.89,15,1,3345,0.376315792
6/23/16,Albion,6,NA,NA,NA,NA,999.7791932,298.3314,39452003.28,29.19997369,10:25,NA,7.14,9.39,10,14,9.72,85,5,16,0.061776062,NA,3345,one,GLV,1,129743.89,15,1,3345,0.376315792
6/23/16,Albion,7,NA,NA,NA,NA,999.8106869,297.9214,39243342.31,24.93703969,10:26,NA,7.01,8.98,10,14,9.81,84.7,5,10,0.038610039,NA,3345,one,GLV,1,129743.89,15,1,3345,0.376315792
6/23/16,Albion,8.5,hypo,0,NA,NA,999.9000686,296.5314,38535930.72,12.98665369,10:27,10.86,6.77,7.59,10,14,9.76,81.8,5,6,0.023166023,NA,3345,one,GLV,1,129743.89,15,1,3345,0.376315792
6/23/16,Albion,9,NA,NA,NA,NA,999.9091224,296.3614,38449412.76,11.79029569,10:29,NA,6.64,7.42,10,15,9.73,81.1,5,4,0.015444015,NA,3345,one,GLV,1,129743.89,15,1,3345,0.376315792
6/23/16,Albion,10,NA,NA,NA,NA,999.9187491,296.1714,38352716.21,10.52158969,10:30,NA,6.52,7.23,10,15,9.45,78.5,5,2,0.007722008,NA,3345,one,GLV,1,129743.89,15,1,3345,0.376315792
6/23/16,Albion,11,NA,NA,NA,NA,999.9221642,296.1014,38317091.16,10.07237169,10:31,NA,6.36,7.16,10,15,9.33,77.2,5,NA,NA,NA,3345,one,GLV,1,129743.89,15,1,3345,0.376315792
6/23/16,Albion,12,NA,NA,NA,NA,999.9273871,295.9914,38261108.95,9.38625769,10:33,NA,6.26,7.05,10,15,9.09,75.1,5,NA,NA,NA,3345,one,GLV,1,129743.89,15,1,3345,0.376315792
6/23/16,Albion,13,NA,NA,bottom,NA,999.9297029,295.9414,38235662.49,9.08238769,10:34,NA,6.28,7,10,15,8.39,69,5,NA,NA,NA,3345,one,GLV,1,129743.89,15,1,3345,0.376315792
7/14/16,Albion,0,sur,1,sur,0.300758599,999.5329014,300.8814,40749772.74,63.26134369,9:45,17.4,7.79,11.94,10,14,9.27,85.8,3.75,1133,1,0.485436893,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,1,NA,NA,NA,NA,999.5306354,300.9014,40759951.32,63.57989169,9:47,NA,7.77,11.96,11,14,9.35,86.7,3.75,550,0.485436893,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,2,NA,NA,NA,NA,999.5340325,300.8714,40744683.45,63.10236969,9:48,NA,7.77,11.93,11,14,9.69,89.8,3.75,531,0.468667255,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,3,NA,NA,NA,NA,999.5519568,300.7114,40663254.78,60.58598569,9:51,8.33,7.78,11.77,10,14,9.73,89.9,3.75,350,0.308914387,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,4,NA,NA,NA,NA,999.5563868,300.6714,40642897.61,59.96488969,9:52,NA,7.76,11.73,10,13,9.68,89.3,3.75,175,0.154457193,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,5,NA,NA,NA,NA,999.5782294,300.4714,40541111.77,56.90740969,9:54,NA,7.68,11.53,10,13,9.7,89.2,3.75,138,0.12180053,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,6,NA,NA,NA,NA,999.6016622,300.2514,40429147.34,53.63658169,9:56,NA,7.54,11.31,10,14,8.76,80.5,3.75,91.5,0.080759047,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,7,NA,NA,NA,NA,999.6506107,299.7714,40184861.33,46.83622969,9:58,NA,7.48,10.83,10,13,8.92,80.7,3.75,25.8,0.022771403,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,8,NA,NA,NA,NA,999.709364,299.1514,39869325.22,38.73444169,10:00,NA,7.38,10.21,10,13,9.2,82.1,3.75,33.8,0.029832304,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,9,NA,NA,NA,NA,999.7437043,298.7614,39670842.84,34.03205569,10:03,NA,7.11,9.82,10,14,8.85,78.2,3.75,20.8,0.018358341,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,10,NA,NA,NA,NA,999.7563683,298.6114,39594503.46,32.30444569,10:05,NA,6.82,9.67,10,14,9.96,87.7,3.75,12.5,0.011032657,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,11,NA,NA,NA,NA,999.7775982,298.3514,39462181.86,29.41652169,10:10,NA,6.88,9.41,10,14,NA,NA,3.75,NA,NA,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,12,hypo,0,NA,NA,999.8129008,297.8914,39228074.43,24.63831769,10:18,22.38,6.85,8.95,10,14,NA,NA,3.75,NA,NA,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/14/16,Albion,13,NA,NA,bottom,NA,999.83366,297.6014,39080484.96,21.84347169,10:24,NA,6.31,8.66,10,14,NA,NA,3.75,NA,NA,NA,3345,two,GLV,2,129743.89,15,1,3345,0.376315792
7/28/16,Albion,0,sur,1,sur,0.409471075,999.3982448,302.0014,41319773.44,82.33203169,8:37,6.71,8.05,13.06,11,14,5.63,53.6,4,1000,1,0.551,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,1,NA,NA,NA,NA,999.396972,302.0114,41324862.74,82.51360569,8:40,NA,8.02,13.07,10,13,5.5,52.3,4,551,0.551,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,2,NA,NA,NA,NA,999.4134219,301.8814,41258701.94,80.16874369,8:41,NA,7.98,12.94,11,14,5.51,52.4,4,310,0.31,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,3,NA,NA,NA,NA,999.4271773,301.7714,41202719.73,78.21102969,8:42,5.43,7.97,12.83,11,14,5.52,52.3,4,245,0.245,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,4,NA,NA,NA,NA,999.4333801,301.7214,41177273.27,77.32915969,8:44,NA,7.92,12.78,11,14,5.47,51.7,4,110,0.11,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,5,NA,NA,NA,NA,999.4395518,301.6714,41151826.81,76.45228969,8:46,NA,7.88,12.73,10,14,5.45,51.6,4,84,0.084,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,6,NA,NA,NA,NA,999.4663362,301.4514,41039862.38,72.65346169,8:47,NA,7.76,12.51,11,14,5.43,51,4,46,0.046,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,7,NA,NA,NA,NA,999.4771188,301.3614,40994058.76,71.12729569,8:50,NA,7.53,12.42,10,13,5.34,50.2,4,31.5,0.0315,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,8,NA,NA,NA,NA,999.4795012,301.3414,40983880.17,70.79034769,8:52,NA,7.34,12.4,10,14,5.36,50.2,4,22.5,0.0225,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,9,NA,NA,NA,NA,999.5146311,301.0414,40831201.41,65.83212769,8:56,NA,6.96,12.1,10,13,5.17,48.1,4,17.3,0.0173,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,10,NA,NA,NA,NA,999.6672249,299.6014,40098343.36,44.53827169,8:57,NA,6.25,10.66,10,14,4.47,39.5,4,9.8,0.0098,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,11,NA,NA,NA,NA,999.7419929,298.7814,39681021.42,34.26580369,9:00,NA,5.91,9.84,10,14,3.52,31.1,4,NA,NA,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,12,hypo,0,NA,NA,999.7925309,298.1614,39365485.32,27.39161569,9:02,5.22,5.73,9.22,10,15,3.01,26.3,4,NA,NA,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
7/28/16,Albion,13,NA,NA,bottom,NA,999.8077159,297.9614,39263699.48,25.33813569,9:04,NA,5.58,9.02,11,15,2.64,22.8,4,NA,NA,NA,3345,three,GLV,3,129743.89,15,1,3345,0.376315792
8/11/16,Albion,0,sur,1,sur,0.25566809,999.5306354,300.9014,40759951.32,63.57989169,8:15,7.18,6.94,11.96,10,13,5.29,49,2.75,600,1,0.608333333,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,1,NA,NA,NA,NA,999.5295005,300.9114,40765040.62,63.73946569,8:21,NA,7.03,11.97,10,13,5.26,48.8,2.75,365,0.608333333,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,2,NA,NA,NA,NA,999.5295005,300.9114,40765040.62,63.73946569,8:24,NA,7.06,11.97,10,14,5.24,48.2,2.75,650,1.083333333,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,3,NA,NA,NA,NA,999.531769,300.8914,40754862.03,63.42051769,8:30,7.88,7.11,11.95,10,14,5.15,47.7,2.75,210,0.35,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,4,NA,NA,NA,NA,999.5329014,300.8814,40749772.74,63.26134369,8:39,NA,7.15,11.94,11,14,5.14,47.6,2.75,114,0.19,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,5,NA,NA,NA,NA,999.531769,300.8914,40754862.03,63.42051769,8:41,NA,6.9,11.95,11,14,5.11,47.4,2.75,80,0.133333333,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,6,NA,NA,NA,NA,999.5340325,300.8714,40744683.45,63.10236969,8:44,NA,6.82,11.93,10,14,5.03,46.6,2.75,48.1,0.080166667,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,7,NA,NA,NA,NA,999.5351623,300.8614,40739594.16,62.94359569,8:46,NA,6.86,11.92,11,14,4.98,46.1,2.75,27,0.045,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,8,NA,NA,NA,NA,999.5351623,300.8614,40739594.16,62.94359569,8:49,NA,6.84,11.92,10,14,4.97,45.9,2.75,19.1,0.031833333,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,9,NA,NA,NA,NA,999.5374182,300.8414,40729415.57,62.62664769,8:52,NA,6.8,11.9,10,14,4.89,45.3,2.75,11.2,0.018666667,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,10,NA,NA,NA,NA,999.5508461,300.7214,40668344.07,60.74175969,8:55,NA,6.69,11.78,10,14,4.7,43.4,2.75,7.1,0.011833333,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,11,NA,NA,NA,NA,999.56409,300.6014,40607272.56,58.88567169,8:57,NA,6.62,11.66,10,14,4.57,42,2.75,NA,NA,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,12,hypo,0,NA,NA,999.6275304,300.0014,40301915.04,50.03723169,8:59,2.17,6.28,11.06,10,14,3.68,34.7,2.75,NA,NA,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
8/11/16,Albion,13,NA,NA,bottom,NA,999.7863035,298.2414,39406199.65,28.23540769,9:02,NA,5.79,9.3,11,16,0.88,7.8,2.75,NA,NA,NA,3345,four,GLV,5,129743.89,15,1,3345,0.376315792
7/7/16,GL1,0,sur,1,sur,0.150900658,999.720147,299.0314,39808253.72,37.25515369,8:34,5.15,7.51,10.09,22,31,5.16,45.7,4.5,1041,1,0.538904899,3425,one,GLV,1,35443.71,8,1,3425,0.379541394
7/7/16,GL1,1,NA,NA,NA,NA,999.7236986,298.9914,39787896.55,36.76845769,8:37,NA,7.17,10.05,21,29,5.12,45.4,4.5,561,0.538904899,NA,3425,one,GLV,1,35443.71,8,1,3425,0.379541394
7/7/16,GL1,2,NA,NA,NA,NA,999.7289859,298.9314,39757360.8,36.04441369,8:41,NA,7.05,9.99,22,30,5.01,44.4,4.5,465,0.446685879,NA,3425,one,GLV,1,35443.71,8,1,3425,0.379541394
7/7/16,GL1,3,NA,NA,NA,NA,999.7298624,298.9214,39752271.51,35.92443969,8:43,6.04,6.91,9.98,22,31,5.12,45.3,4.5,278,0.267050913,NA,3425,one,GLV,1,35443.71,8,1,3425,0.379541394
7/7/16,GL1,4,NA,NA,NA,NA,999.7298624,298.9214,39752271.51,35.92443969,8:45,NA,7.45,9.98,22,30,5.11,45,4.5,190.2,0.182708934,NA,3425,one,GLV,1,35443.71,8,1,3425,0.379541394
7/7/16,GL1,5,NA,NA,NA,NA,999.7504962,298.6814,39630128.5,33.10506369,8:53,NA,7.03,9.74,22,31,5.13,45.2,4.5,142.5,0.136887608,NA,3425,one,GLV,1,35443.71,8,1,3425,0.379541394
7/7/16,GL1,6,hypo,0,NA,NA,999.800192,298.0614,39314592.4,26.35487569,8:57,13.77,6.95,9.12,21,30,9.19,79.7,4.5,96,0.09221902,NA,3425,one,GLV,1,35443.71,8,1,3425,0.379541394
7/7/16,GL1,7,NA,NA,NA,NA,999.8654474,297.1214,38836198.95,17.58711969,9:00,NA,6.24,8.18,26,38,10.32,87,4.5,0.06,5.76E-05,NA,3425,one,GLV,1,35443.71,8,1,3425,0.379541394
7/7/16,GL1,8,NA,NA,bottom,NA,999.8710476,297.0314,38790395.32,16.84035369,9:04,NA,6.32,8.09,26,39,9.02,75.7,4.5,0.003,2.88E-06,NA,3425,one,GLV,1,35443.71,8,1,3425,0.379541394
7/21/16,GL1,0,sur,1,sur,0.281616725,999.4358525,301.7014,41167094.68,76.97781169,8:40,2.31,7.12,12.76,23,30,5.88,55.8,7,945,1,0.761904762,3425,two,GLV,3,35443.71,8,1,3425,0.379541394
7/21/16,GL1,1,NA,NA,NA,NA,999.4395518,301.6714,41151826.81,76.45228969,8:45,NA,7.26,12.73,23,30,6.35,60.1,7,720,0.761904762,NA,3425,two,GLV,3,35443.71,8,1,3425,0.379541394
7/21/16,GL1,2,NA,NA,NA,NA,999.4444666,301.6314,41131469.64,75.75439369,8:46,NA,7.18,12.69,23,31,5.72,53.9,7,361,0.382010582,NA,3425,two,GLV,3,35443.71,8,1,3425,0.379541394
7/21/16,GL1,3,NA,NA,NA,NA,999.4444666,301.6314,41131469.64,75.75439369,8:49,1.21,7.17,12.69,23,30,6.55,61.8,7,491,0.51957672,NA,3425,two,GLV,3,35443.71,8,1,3425,0.379541394
7/21/16,GL1,4,NA,NA,NA,NA,999.4505822,301.5814,41106023.18,74.88652369,8:51,NA,7.17,12.64,23,30,8.51,80,7,271,0.286772487,NA,3425,two,GLV,3,35443.71,8,1,3425,0.379541394
7/21/16,GL1,5,NA,NA,NA,NA,999.4699417,301.4214,41024594.51,72.14293969,8:52,NA,7.24,12.48,23,30,7.02,66,7,179,0.189417989,NA,3425,two,GLV,3,35443.71,8,1,3425,0.379541394
7/21/16,GL1,6,hypo,0,NA,NA,999.5541743,300.6914,40653076.19,60.27503769,8:55,10.19,7.27,11.75,23,31,8.93,82.3,7,41,0.043386243,NA,3425,two,GLV,3,35443.71,8,1,3425,0.379541394
7/21/16,GL1,7,NA,NA,NA,NA,999.6928301,299.3314,39960932.48,41.00737369,8:56,NA,7.01,10.39,22,30,NA,NA,7,60,0.063492063,NA,3425,two,GLV,3,35443.71,8,1,3425,0.379541394
7/21/16,GL1,8,NA,NA,bottom,NA,999.7174692,299.0614,39823521.6,37.62227569,8:58,NA,6.95,10.12,25,35,NA,NA,7,0.01,1.06E-05,NA,3425,two,GLV,3,35443.71,8,1,3425,0.379541394
8/4/16,GL1,0,sur,1,sur,0.194520859,999.3304273,302.5214,41584416.63,92.03907969,8:24,1.51,7.93,13.58,24,31,5.03,48,4.5,678,1,0.612094395,3425,three,GLV,3,35443.71,8,1,3425,0.379541394
8/4/16,GL1,1,NA,NA,NA,NA,999.3304273,302.5214,41584416.63,92.03907969,8:32,NA,8,13.58,24,30,5,48.1,4.5,415,0.612094395,NA,3425,three,GLV,3,35443.71,8,1,3425,0.379541394
8/4/16,GL1,2,NA,NA,NA,NA,999.3330969,302.5014,41574238.04,91.65573169,8:34,NA,7.99,13.56,24,30,5.03,48.3,4.5,245,0.361356932,NA,3425,three,GLV,3,35443.71,8,1,3425,0.379541394
8/4/16,GL1,3,NA,NA,NA,NA,999.3370922,302.4714,41558970.17,91.08220969,8:36,1.67,7.98,13.53,24,31,4.99,47.6,4.5,200,0.294985251,NA,3425,three,GLV,3,35443.71,8,1,3425,0.379541394
8/4/16,GL1,4,NA,NA,NA,NA,999.3397497,302.4514,41548791.58,90.70086169,8:38,NA,7.97,13.51,23,30,5.08,48.7,4.5,148,0.218289086,NA,3425,three,GLV,3,35443.71,8,1,3425,0.379541394
8/4/16,GL1,5,NA,NA,NA,NA,999.3397497,302.4514,41548791.58,90.70086169,8:41,NA,7.95,13.51,24,31,4.98,47.6,4.5,115,0.169616519,NA,3425,three,GLV,3,35443.71,8,1,3425,0.379541394
8/4/16,GL1,6,hypo,0,NA,NA,999.3660548,302.2514,41447005.74,86.93138169,8:42,2.12,7.91,13.31,24,31,5.04,48,4.5,89,0.131268437,NA,3425,three,GLV,3,35443.71,8,1,3425,0.379541394
8/4/16,GL1,7,NA,NA,NA,NA,999.3893093,302.0714,41355398.49,83.60724969,8:44,NA,7.81,13.13,24,31,4.91,46.9,4.5,63,0.092920354,NA,3425,three,GLV,3,35443.71,8,1,3425,0.379541394
8/4/16,GL1,8,NA,NA,bottom,NA,999.5249481,300.9514,40785397.78,64.37976169,8:46,NA,7.58,12.01,23,31,6.68,43.2,4.5,43,0.063421829,NA,3425,three,GLV,3,35443.71,8,1,3425,0.379541394
8/18/16,GL1,0,sur,1,sur,0.103788017,999.460302,301.5014,41065308.84,73.50833169,9:23,5.6,8.52,12.56,23,30,6.48,60.8,4,845,1,0.74556213,3425,four,GLV,5,35443.71,8,1,3425,0.379541394
8/18/16,GL1,1,NA,NA,NA,NA,999.4639263,301.4714,41050040.97,72.99480969,9:27,NA,8.54,12.53,23,30,6.54,61.6,4,630,0.74556213,NA,3425,four,GLV,5,35443.71,8,1,3425,0.379541394
8/18/16,GL1,2,NA,NA,NA,NA,999.4675393,301.4414,41034773.09,72.48308769,9:29,NA,8.4,12.5,23,30,5.58,61.9,4,350,0.414201183,NA,3425,four,GLV,5,35443.71,8,1,3425,0.379541394
8/18/16,GL1,3,NA,NA,NA,NA,999.4687411,301.4314,41029683.8,72.31291369,9:31,2.44,8.41,12.49,23,30,6.48,60.9,4,173,0.204733728,NA,3425,four,GLV,5,35443.71,8,1,3425,0.379541394
8/18/16,GL1,4,NA,NA,NA,NA,999.4723391,301.4014,41014415.92,71.80359169,9:33,NA,8.27,12.46,24,31,6.28,58.8,4,125,0.147928994,NA,3425,four,GLV,5,35443.71,8,1,3425,0.379541394
8/18/16,GL1,5,NA,NA,NA,NA,999.4783106,301.3514,40988969.46,70.95872169,9:35,NA,8.11,12.41,24,31,6.22,58.1,4,84,0.099408284,NA,3425,four,GLV,5,35443.71,8,1,3425,0.379541394
8/18/16,GL1,6,hypo,0,NA,NA,999.5260881,300.9414,40780308.49,64.21938769,9:37,1.15,7.75,12,23,31,5.76,53,4,47,0.055621302,NA,3425,four,GLV,5,35443.71,8,1,3425,0.379541394
8/18/16,GL1,7,NA,NA,NA,NA,999.5585941,300.6514,40632719.02,59.65554169,9:39,NA,7.3,11.71,25,33,5.44,49.9,4,34,0.040236686,NA,3425,four,GLV,5,35443.71,8,1,3425,0.379541394
8/18/16,GL1,8,NA,NA,bottom,NA,999.56409,300.6014,40607272.56,58.88567169,9:41,NA,6.89,11.66,27,38,2.56,21.7,4,30,0.035502959,NA,3425,four,GLV,5,35443.71,8,1,3425,0.379541394
7/19/16,GL4,0,sur,1,sur,0.268593671,999.6928301,299.3314,39960932.48,41.00737369,10:04,5.24,6.73,10.39,5,8,7.29,64.3,3.25,1106,1,0.75045208,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,1,NA,NA,NA,NA,999.6928301,299.3314,39960932.48,41.00737369,10:06,NA,6.63,10.39,6,8,6.81,61,3.25,830,0.75045208,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,2,NA,NA,NA,NA,999.697466,299.2814,39935486.02,40.36950369,10:10,NA,6.45,10.34,6,9,6.91,61.7,3.25,456,0.412296564,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,3,NA,NA,NA,NA,999.705727,299.1914,39889682.39,39.23393769,10:14,6.3,6.63,10.25,5,7,6.67,59.6,3.25,300,0.27124774,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,4,NA,NA,NA,NA,999.728108,298.9414,39762450.09,36.16458769,10:18,NA,6.14,10,6,8,6.71,59.5,3.25,226,0.204339964,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,5,NA,NA,NA,NA,999.7385539,298.8214,39701378.59,34.73569969,10:22,NA,5.96,9.88,5,8,6.65,58.2,3.25,113,0.102169982,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,6,NA,NA,NA,NA,999.7670978,298.4814,39528342.66,30.84358369,10:28,NA,6.73,9.54,5,7,NA,NA,3.25,121,0.109403255,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,7,NA,NA,NA,NA,999.783157,298.2814,39426556.82,28.66210369,10:31,NA,6.52,9.34,5,8,NA,NA,3.25,26,0.023508137,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,8,NA,NA,NA,NA,999.8629218,297.1614,38856556.12,17.92421569,10:35,NA,5.86,8.22,5,8,NA,NA,3.25,19,0.017179024,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,9,hypo,0,NA,NA,999.9049135,296.4414,38490127.09,12.34608769,10:39,15.91,5.49,7.5,6,8,NA,NA,3.25,NA,NA,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,10,NA,NA,NA,NA,999.9492929,295.4814,38001555.06,6.52138369,10:44,NA,5.24,6.54,6,9,NA,NA,3.25,NA,NA,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,11,NA,NA,NA,NA,999.9571997,295.2714,37894679.93,5.49292969,10:46,NA,4.87,6.33,6,9,NA,NA,3.25,NA,NA,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,12,NA,NA,NA,NA,999.9589858,295.2214,37869233.47,5.26105969,10:48,NA,4.55,6.28,6,9,NA,NA,3.25,NA,NA,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/19/16,GL4,13,NA,NA,bottom,NA,999.9614238,295.1514,37833608.42,4.94484169,10:50,NA,4.4,6.21,6,9,NA,NA,3.25,NA,NA,NA,3550,one,GLV,1,45191.79,13,0,3550,0.275342678
7/26/16,GL4,0,sur,1,sur,0.33445026,999.6183113,300.0914,40347718.67,51.31859769,9:19,12.01,8,11.15,6,8,5.35,48.8,2.25,857,1,0.515752625,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,1,NA,NA,NA,NA,999.6172804,300.1014,40352807.96,51.46197169,9:52,NA,6.99,11.16,6,9,5.22,47.4,2.25,442,0.515752625,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,2,NA,NA,NA,NA,999.6162483,300.1114,40357897.26,51.60554569,10:04,NA,6.99,11.17,6,8,7.83,71.4,2.25,380,0.443407235,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,3,NA,NA,NA,NA,999.6162483,300.1114,40357897.26,51.60554569,10:12,10.54,6.76,11.17,6,8,8.05,73.1,2.25,238,0.277712952,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,4,NA,NA,NA,NA,999.6346279,299.9314,40266290,49.05181369,10:16,NA,6.49,10.99,6,8,8.51,77.2,2.25,158,0.184364061,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,5,NA,NA,NA,NA,999.6376501,299.9014,40251022.12,48.63249169,10:19,NA,6.65,10.96,6,8,7.89,71.4,2.25,110.1,0.128471412,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,6,NA,NA,NA,NA,999.6777729,299.4914,40042361.15,43.08215769,10:21,NA,6.02,10.55,6,8,8.33,74.7,2.25,65.73,0.076697783,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,7,NA,NA,NA,NA,999.6825146,299.4414,40016914.69,42.42828769,10:23,NA,6.01,10.5,5,8,8.45,75.8,2.25,51.18,0.059719953,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,8,NA,NA,NA,NA,999.7219254,299.0114,39798075.14,37.01140569,10:26,NA,5.68,10.07,6,8,8.88,78.9,2.25,37.17,0.043372229,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,9,hypo,0,NA,NA,999.7759977,298.3714,39472360.45,29.63386969,10:29,13.09,5.45,9.43,6,8,NA,NA,2.25,22.5,0.026254376,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,10,NA,NA,NA,NA,999.891736,296.6814,38612270.1,14.09026369,10:32,NA,4.95,7.74,6,9,NA,NA,2.25,14.3,0.016686114,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,11,NA,NA,NA,NA,999.9489001,295.4914,38006644.35,6.57255769,10:35,NA,4.34,6.55,6,9,NA,NA,2.25,NA,NA,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,12,NA,NA,NA,NA,999.9520011,295.4114,37965930.02,6.16876569,10:37,NA,4.03,6.47,6,9,NA,NA,2.25,NA,NA,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
7/26/16,GL4,13,NA,NA,bottom,NA,999.9527615,295.3914,37955751.43,6.06981769,10:38,NA,3.95,6.45,6,9,NA,NA,2.25,NA,NA,NA,3550,two,GLV,2,45191.79,13,0,3550,0.275342678
8/2/16,GL4,0,sur,1,sur,0.392232461,999.5530662,300.7014,40658165.48,60.43041169,9:22,2.38,8.8,11.76,6,8,5.37,50,2.25,740,1,0.597297297,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,1,NA,NA,NA,NA,999.5629934,300.6114,40612361.86,59.03924569,9:24,NA,8.7,11.67,6,8,5.32,49,2.25,442,0.597297297,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
8/2/16,GL4,2,NA,NA,NA,NA,999.5706428,300.5414,40576736.81,57.96842769,9:26,NA,8.44,11.6,6,8,5.38,49.4,2.25,281,0.37972973,NA,3550,three,GLV,3,45191.79,13,0,3550,0.275342678
